id,name,platform,genre,developer,original_release_date
12395,Need for Speed: Hot Pursuit 2,Xbox,Driving/Racing,EA Black Box,10/2/2002
12395,Need for Speed: Hot Pursuit 2,PlayStation 2,Driving/Racing,EA Black Box,10/2/2002
12395,Need for Speed: Hot Pursuit 2,PC,Driving/Racing,EA Black Box,10/2/2002
12395,Need for Speed: Hot Pursuit 2,GameCube,Driving/Racing,EA Black Box,10/2/2002
14083,NHL 2003,Xbox,Sports,EA Canada,10/2/2002
14083,NHL 2003,PlayStation 2,Sports,EA Canada,10/2/2002
14083,NHL 2003,PC,Sports,EA Canada,10/2/2002
14083,NHL 2003,GameCube,Sports,EA Canada,10/2/2002
3944,Cross Country USA 2,PC,Educational,Ingenuity Works. Inc.,10/1/2002
15986,Legaia 2: Duel Saga,PlayStation 2,Role-Playing,Prokion,10/1/2002
18828,Unreal Tournament 2003,Mac,Action,Digital Extremes,10/1/2002
18828,Unreal Tournament 2003,PC,Action,Digital Extremes,10/1/2002
22630,Butt-Ugly Martians: B.K.M Battles,Game Boy Advance,Action,Runecraft. Ltd.,10/1/2002
2472,Monopoly 3,PC,Strategy,Artech Studios,9/30/2002
3055,Conflict: Desert Storm,Xbox,Action,Pivotal Games Ltd.,9/30/2002
3055,Conflict: Desert Storm,PC,Action,Pivotal Games Ltd.,9/30/2002
3055,Conflict: Desert Storm,GameCube,Action,Pivotal Games Ltd.,9/30/2002
3055,Conflict: Desert Storm,PlayStation 2,Action,Pivotal Games Ltd.,9/30/2002
3494,Secret Agent Barbie,PC,Adventure,Gigawatt Studios,9/30/2002
7004,Hitman 2: Silent Assassin,PlayStation 2,Action,IO Interactive,9/30/2002
7004,Hitman 2: Silent Assassin,GameCube,Action,IO Interactive,9/30/2002
7004,Hitman 2: Silent Assassin,PC,Action,IO Interactive,9/30/2002
7004,Hitman 2: Silent Assassin,Xbox,Action,IO Interactive,9/30/2002
11940,No One Lives Forever 2: A Spy in H.A.R.M.'s Way,Mac,Action,Monolith Productions. Inc.,9/30/2002
11940,No One Lives Forever 2: A Spy in H.A.R.M.'s Way,PC,Action,Monolith Productions. Inc.,9/30/2002
13514,Burnout 2: Point of Impact,Xbox,Driving/Racing,Criterion Games,9/30/2002
13514,Burnout 2: Point of Impact,PlayStation 2,Driving/Racing,Criterion Games,9/30/2002
13514,Burnout 2: Point of Impact,GameCube,Driving/Racing,Criterion Games,9/30/2002
14159,Grandia Xtreme,PlayStation 2,Action,Game Arts Co.. Ltd.,9/30/2002
15897,V-Rally 3,Xbox,Driving/Racing,Eden Games S.A.S.,9/30/2002
15897,V-Rally 3,PlayStation 2,Driving/Racing,Eden Games S.A.S.,9/30/2002
15897,V-Rally 3,Game Boy Advance,Driving/Racing,Eden Games S.A.S.,9/30/2002
15897,V-Rally 3,PC,Driving/Racing,Eden Games S.A.S.,9/30/2002
15897,V-Rally 3,GameCube,Driving/Racing,Eden Games S.A.S.,9/30/2002
17230,FX Chess Plus,PC,Educational,Purple Studios,9/30/2002
22123,Mystic Heroes,PlayStation 2,Action,KOEI Co.. Ltd.,9/30/2002
22123,Mystic Heroes,GameCube,Action,KOEI Co.. Ltd.,9/30/2002
22123,Mystic Heroes,Game Boy Advance,Action,KOEI Co.. Ltd.,9/30/2002
918,Monster Force,Game Boy Advance,Action-Adventure,Digital Eclipse Software. Inc.,9/29/2002
10692,Heroes of Might and Magic IV,Mac,Strategy,New World Computing. Inc.,9/29/2002
10692,Heroes of Might and Magic IV,PC,Strategy,New World Computing. Inc.,9/29/2002
6297,Run Like Hell,Xbox,Action,Digital Mayhem,9/27/2002
6297,Run Like Hell,PlayStation 2,Action,Digital Mayhem,9/27/2002
23923,Chobits: Atashi Dake no Hito,Game Boy Advance,Action,Marvelous Entertainment Inc.,9/27/2002
10297,Jimmy Neutron: Boy Genius,PC,Action,AWE Productions. Inc.,9/26/2002
10297,Jimmy Neutron: Boy Genius,Game Boy Advance,Action,AWE Productions. Inc.,9/26/2002
10297,Jimmy Neutron: Boy Genius,GameCube,Action,AWE Productions. Inc.,9/26/2002
10297,Jimmy Neutron: Boy Genius,PlayStation 2,Action,AWE Productions. Inc.,9/26/2002
10297,Jimmy Neutron: Boy Genius,Xbox,Action,AWE Productions. Inc.,9/26/2002
22629,Rage of the Dragons,Neo Geo,Fighting,Noise Factory,9/26/2002
22629,Rage of the Dragons,Arcade,Fighting,Noise Factory,9/26/2002
22629,Rage of the Dragons,Dreamcast,Fighting,Noise Factory,9/26/2002
23518,Braveknight,Xbox,Adventure,Panther Software Inc.,9/26/2002
4949,Backyard Football,GameCube,Sports,Torus Games Pty. Ltd.,9/25/2002
4949,Backyard Football,Game Boy Advance,Sports,Torus Games Pty. Ltd.,9/25/2002
4949,Backyard Football,PC,Sports,Torus Games Pty. Ltd.,9/25/2002
4949,Backyard Football,PlayStation,Sports,Torus Games Pty. Ltd.,9/25/2002
4949,Backyard Football,Mac,Sports,Torus Games Pty. Ltd.,9/25/2002
8423,Superman: Shadow of Apokolips,PlayStation 2,Action,Atari SA,9/25/2002
8423,Superman: Shadow of Apokolips,GameCube,Action,Atari SA,9/25/2002
13370,Spyro 2: Season of Flame,Game Boy Advance,Action,Digital Eclipse Software. Inc.,9/25/2002
14291,Stronghold Crusader,PC,Simulation,FireFly Studios Ltd.,9/25/2002
19815,The Adventures of Jimmy Neutron: Boy Genius - Jimmy Neutron Vs. Jimmy Negatron,PC,Action-Adventure,Human Soft Inc.,9/25/2002
19815,The Adventures of Jimmy Neutron: Boy Genius - Jimmy Neutron Vs. Jimmy Negatron,Game Boy Advance,Action-Adventure,Human Soft Inc.,9/25/2002
4157,The Lord of the Rings: The Fellowship of the Ring,PlayStation 2,Role-Playing,Surreal Software. Inc.,9/24/2002
4157,The Lord of the Rings: The Fellowship of the Ring,Xbox,Role-Playing,Surreal Software. Inc.,9/24/2002
4157,The Lord of the Rings: The Fellowship of the Ring,Game Boy Advance,Role-Playing,Surreal Software. Inc.,9/24/2002
4157,The Lord of the Rings: The Fellowship of the Ring,PC,Role-Playing,Surreal Software. Inc.,9/24/2002
15885,Earth & Beyond,PC,Adventure,Westwood Studios. Inc.,9/24/2002
8017,Tom Clancy's Ghost Recon: Island Thunder,Xbox,Action,Red Storm Entertainment. Inc.,9/24/2002
8017,Tom Clancy's Ghost Recon: Island Thunder,PC,Action,Red Storm Entertainment. Inc.,9/24/2002
10391,Rayman Arena,Xbox,Action,Ubisoft Entertainment,9/24/2002
10391,Rayman Arena,PlayStation 2,Action,Ubisoft Entertainment,9/24/2002
10391,Rayman Arena,PC,Action,Ubisoft Entertainment,9/24/2002
10391,Rayman Arena,GameCube,Action,Ubisoft Entertainment,9/24/2002
11016,Yoshi's Island: Super Mario Advance 3,Game Boy Advance,Action,Nintendo R&D2,9/24/2002
14483,Ballistic: Ecks vs. Sever,Game Boy Advance,Action,Crawfish Interactive,9/24/2002
15362,Incoming Forces,PC,Shooter,Rage Software plc,9/24/2002
22436,Army Men: Turf Wars,Game Boy Advance,Shooter,The 3DO Company,9/24/2002
22462,Ultimate Ride: Disney Coaster,PC,Strategy,Disney Interactive Studios,9/24/2002
10603,Tribes: Aerial Assault,PlayStation 2,Action,Midway Studios Austin,9/23/2002
9220,SpongeBob SquarePants: Employee of the Month,PC,Adventure,AWE Productions. Inc.,9/23/2002
9598,Astral Tournament,PC,Strategy,Apus Software,9/23/2002
14684,Tekken 4,PlayStation 2,Action,Namco Bandai Games Inc.,9/23/2002
14684,Tekken 4,Arcade,Action,Namco Bandai Games Inc.,9/23/2002
15353,Sly Cooper and the Thievius Raccoonus,PlayStation 2,Platformer,Sucker Punch,9/23/2002
19026,Star Fox Adventures,GameCube,Action,Rare. Ltd.,9/23/2002
24522,Dominions: Priests. Prophets. and Pretenders,PC,Strategy,Illwinter Game Design,9/22/2002
24522,Dominions: Priests. Prophets. and Pretenders,Mac,Strategy,Illwinter Game Design,9/22/2002
7386,Divine Divinity,PC,Action,Larian Studios,9/22/2002
10636,Summoner 2,PlayStation 2,Action,Volition Incorporated,9/22/2002
10636,Summoner 2,GameCube,Action,Volition Incorporated,9/22/2002
19889,Brixout XP,PC,Action,Sunny Games LLC,9/22/2002
15072,Nickelodeon: Rocket Power - Beach Bandits,PlayStation 2,Action,Evolution Games,9/20/2002
15072,Nickelodeon: Rocket Power - Beach Bandits,GameCube,Action,Evolution Games,9/20/2002
15072,Nickelodeon: Rocket Power - Beach Bandits,Game Boy Advance,Action,Evolution Games,9/20/2002
12172,NASCAR Thunder 2003,Xbox,Driving/Racing,EA Tiburon,9/19/2002
12172,NASCAR Thunder 2003,PlayStation 2,Driving/Racing,EA Tiburon,9/19/2002
12172,NASCAR Thunder 2003,PlayStation,Driving/Racing,EA Tiburon,9/19/2002
12172,NASCAR Thunder 2003,PC,Driving/Racing,EA Tiburon,9/19/2002
12172,NASCAR Thunder 2003,GameCube,Driving/Racing,EA Tiburon,9/19/2002
7835,Fire Pro Wrestling 2,Game Boy Advance,Sports,Spike Co.. Ltd.,9/17/2002
9037,Gungrave,PlayStation 2,Shooter,Ikusabune Inc.,9/17/2002
9876,Taz: Wanted,Xbox,Action,Blitz Games,9/17/2002
9876,Taz: Wanted,PlayStation 2,Action,Blitz Games,9/17/2002
9876,Taz: Wanted,PC,Action,Blitz Games,9/17/2002
9876,Taz: Wanted,GameCube,Action,Blitz Games,9/17/2002
10983,Kingdom Hearts,PlayStation 2,Role-Playing,Square Co.. Ltd.,9/17/2002
15390,Dynasty Tactics,PlayStation 2,Strategy,KOEI Co.. Ltd.,9/17/2002
15827,Quantum Redshift,Xbox,Driving/Racing,Curly Monsters,9/17/2002
32685,Army Men: War Chest,Xbox Live Marketplace,Action-Adventure,Capcom,9/17/2002
9279,Kelly Slater's Pro Surfer,Xbox,Surfing,Treyarch,9/16/2002
9279,Kelly Slater's Pro Surfer,Game Boy Advance,Surfing,Treyarch,9/16/2002
9279,Kelly Slater's Pro Surfer,Mac,Surfing,Treyarch,9/16/2002
9279,Kelly Slater's Pro Surfer,PlayStation 2,Surfing,Treyarch,9/16/2002
9279,Kelly Slater's Pro Surfer,GameCube,Surfing,Treyarch,9/16/2002
9279,Kelly Slater's Pro Surfer,PC,Surfing,Treyarch,9/16/2002
12893,Animal Crossing,GameCube,Simulation,Nintendo EAD,9/16/2002
12893,Animal Crossing,Nintendo 64,Simulation,Nintendo EAD,9/16/2002
14871,The Terminator: Dawn of Fate,Xbox,Action,Paradigm Entertainment Inc.,9/16/2002
14871,The Terminator: Dawn of Fate,PlayStation 2,Action,Paradigm Entertainment Inc.,9/16/2002
18040,Castlevania: Harmony of Dissonance,Game Boy Advance,Action,Konami Computer Entertainment Tokyo,9/16/2002
6495,Ed. Edd n Eddy: Jawbreakers,Game Boy Advance,Action,Climax Group. The,9/15/2002
10617,Loons: The Fight for Fame,Xbox,Action,Warthog Plc,9/15/2002
16908,Disney's Tarzan: Return to the Jungle,Game Boy Advance,Action,Digital Eclipse Software. Inc.,9/14/2002
27797,Monsters. Inc. Scream Arena,GameCube,Sports,Radical Entertainment Inc.,9/14/2002
18495,Des Blood 4: Lost Alone,PC,Action,Illusion Software,9/13/2002
9227,Zelenhgorm: Episode I: Land of the Blue Moon,PC,Adventure,Moloto,9/12/2002
12716,Battlefield 1942,PC,First-Person Shooter,Digital Illusions CE AB,9/12/2002
12716,Battlefield 1942,Mac,First-Person Shooter,Digital Illusions CE AB,9/12/2002
24759,The Tennnis,PlayStation 2,Tennis,HuneX,9/12/2002
24760,The Renai Adventure: Bittersweet Fools,PlayStation 2,Adventure,HuneX,9/12/2002
21701,Egg Mania: Eggstreme Madness,GameCube,Puzzle,HotGen Studios Ltd.,9/11/2002
21701,Egg Mania: Eggstreme Madness,PlayStation 2,Puzzle,HotGen Studios Ltd.,9/11/2002
21701,Egg Mania: Eggstreme Madness,Xbox,Puzzle,HotGen Studios Ltd.,9/11/2002
7723,Grand Prix 4,PC,Sports,MicroProse Software. Inc.,9/10/2002
21560,Phantom of Inferno,PC,Adventure,Nitroplus,9/10/2002
4102,Emperor: Rise of the Middle Kingdom,PC,Strategy,BreakAway Games Ltd.,9/9/2002
22717,Mobile Suit Gundam: Federation vs. Zeon,PlayStation 2,Action,Bandai Co.. Ltd.,9/9/2002
22717,Mobile Suit Gundam: Federation vs. Zeon,Arcade,Action,Bandai Co.. Ltd.,9/9/2002
22717,Mobile Suit Gundam: Federation vs. Zeon,Dreamcast,Action,Bandai Co.. Ltd.,9/9/2002
22571,Hoyle Casino 2002,PC,Card Game,Sierra Entertainment. Inc.,9/7/2002
22571,Hoyle Casino 2002,Mac,Card Game,Sierra Entertainment. Inc.,9/7/2002
15302,Largo Winch: Empire Under Threat,Xbox,Adventure,Ubisoft Entertainment,9/6/2002
15302,Largo Winch: Empire Under Threat,PlayStation 2,Adventure,Ubisoft Entertainment,9/6/2002
15302,Largo Winch: Empire Under Threat,PC,Adventure,Ubisoft Entertainment,9/6/2002
15302,Largo Winch: Empire Under Threat,GameCube,Adventure,Ubisoft Entertainment,9/6/2002
17596,Sabrina. the Teenage Witch: Potion Commotion,Game Boy Advance,Action,Ubisoft Montreal Studios,9/6/2002
7162,Antz Extreme Racing,Xbox,Action,Supersonic Software Ltd.,9/5/2002
7162,Antz Extreme Racing,PlayStation 2,Action,Supersonic Software Ltd.,9/5/2002
7162,Antz Extreme Racing,Game Boy Advance,Action,Supersonic Software Ltd.,9/5/2002
7162,Antz Extreme Racing,PC,Action,Supersonic Software Ltd.,9/5/2002
14518,AFL Live 2003,Xbox,Sports,Transmission Games,9/5/2002
14518,AFL Live 2003,PlayStation 2,Sports,Transmission Games,9/5/2002
14518,AFL Live 2003,PC,Sports,Transmission Games,9/5/2002
15116,Armored Core 3,PlayStation Network (PSP),Action,FromSoftware. Inc.,9/5/2002
15116,Armored Core 3,PlayStation 2,Action,FromSoftware. Inc.,9/5/2002
15116,Armored Core 3,PSP,Action,FromSoftware. Inc.,9/5/2002
14407,Pac-Man Fever,PlayStation 2,Minigame Collection,Mass Media. Inc.,9/3/2002
14407,Pac-Man Fever,GameCube,Minigame Collection,Mass Media. Inc.,9/3/2002
32873,Ripping Friends,WonderSwan,Driving/Racing,Namco Bandai Games Inc.,9/3/2002
10154,Blade II,Xbox,Action,Mucky Foot Productions Limited,9/2/2002
10154,Blade II,PlayStation 2,Action,Mucky Foot Productions Limited,9/2/2002
16965,Syberia,Xbox,Adventure,MicroÃ¯ds,9/1/2002
16965,Syberia,PlayStation 2,Adventure,MicroÃ¯ds,9/1/2002
16965,Syberia,Nintendo DS,Adventure,MicroÃ¯ds,9/1/2002
16965,Syberia,PC,Adventure,MicroÃ¯ds,9/1/2002
19057,Machop at Work,Game Boy Advance,Action,Nintendo,9/1/2002
3171,Turok: Evolution,GameCube,Action,RFX Interactive,8/31/2002
3171,Turok: Evolution,Game Boy Advance,Action,RFX Interactive,8/31/2002
3171,Turok: Evolution,PlayStation 2,Action,RFX Interactive,8/31/2002
3171,Turok: Evolution,Xbox,Action,RFX Interactive,8/31/2002
11104,Chessmaster 9000,Mac,Strategy,Ubi Soft SRL,8/31/2002
11104,Chessmaster 9000,PC,Strategy,Ubi Soft SRL,8/31/2002
7072,"Bibi und Tina: Fohlen \Felix\"" in Gefahr""",Game Boy Color,Action,BVM Produktion GmbH,8/28/2002
8890,Icewind Dale II,PC,Role-Playing,Black Isle Studios,8/28/2002
15879,Mafia,Xbox,Action,Illusion Softworks. a.s.,8/28/2002
15879,Mafia,PlayStation 2,Action,Illusion Softworks. a.s.,8/28/2002
15879,Mafia,PC,Action,Illusion Softworks. a.s.,8/28/2002
30004,Chessmaster,Game Boy Advance,Strategy,Ubisoft Entertainment,8/28/2002
6246,SOCOM: U.S. Navy SEALs,PlayStation 2,Action,Zipper Interactive,8/27/2002
8043,Invader,Game Boy Advance,Action,Guerrilla Games,8/27/2002
9267,Twisted Metal: Black ONLINE,PlayStation 2,Action,Incognito Entertainment,8/27/2002
19861,Onimusha 2: Samurai's Destiny,PlayStation 2,Action,Capcom Production Studio 2,8/27/2002
4551,Pro Evolution Soccer 2,PlayStation 2,Soccer,Konami Computer Entertainment Tokyo,8/26/2002
4551,Pro Evolution Soccer 2,PlayStation,Soccer,Konami Computer Entertainment Tokyo,8/26/2002
6649,Super Mario Sunshine,GameCube,Action-Adventure,Nintendo EAD,8/26/2002
5122,Super Monkey Ball 2,iPhone,Minigame Collection,Amusement Vision. Ltd.,8/25/2002
5122,Super Monkey Ball 2,GameCube,Minigame Collection,Amusement Vision. Ltd.,8/25/2002
24947,Galaxy Angel,PC,Strategy,BROCCOLI Co.. Ltd.,8/23/2002
24947,Galaxy Angel,PlayStation 2,Strategy,BROCCOLI Co.. Ltd.,8/23/2002
500,The Thing,PC,Action,Computer Artworks Ltd.,8/19/2002
500,The Thing,PlayStation 2,Action,Computer Artworks Ltd.,8/19/2002
500,The Thing,Xbox,Action,Computer Artworks Ltd.,8/19/2002
3032,Dead to Rights,Xbox,Action,Hip Interactive Corp.,8/19/2002
3032,Dead to Rights,PlayStation 2,Action,Hip Interactive Corp.,8/19/2002
3032,Dead to Rights,PC,Action,Hip Interactive Corp.,8/19/2002
3032,Dead to Rights,GameCube,Action,Hip Interactive Corp.,8/19/2002
3032,Dead to Rights,Game Boy Advance,Action,Hip Interactive Corp.,8/19/2002
19641,Medieval: Total War,PC,Strategy,The Creative Assembly,8/19/2002
15717,Buffy the Vampire Slayer,PC,Brawler,The Collective,8/18/2002
15717,Buffy the Vampire Slayer,Xbox,Brawler,The Collective,8/18/2002
2078,Mobile Forces,PC,Action,Rage Software plc,8/16/2002
5640,Capcom vs. SNK: Millennium Fight 2000 Pro,Dreamcast,Action,Capcom,8/16/2002
5640,Capcom vs. SNK: Millennium Fight 2000 Pro,PlayStation,Action,Capcom,8/16/2002
12136,Pro Race Driver,Xbox,Sports,Codemasters,8/15/2002
12136,Pro Race Driver,PlayStation 2,Sports,Codemasters,8/15/2002
12136,Pro Race Driver,PC,Sports,Codemasters,8/15/2002
16502,Dora the Explorer: Backpack Adventure,Mac,Adventure,Stunt Puppy Entertainment. Inc.,8/15/2002
16502,Dora the Explorer: Backpack Adventure,PC,Adventure,Stunt Puppy Entertainment. Inc.,8/15/2002
1980,Moonbase Commander,PC,Strategy,Humongous Entertainment,8/13/2002
2729,Duke Nukem Advance,Game Boy Advance,Action,Torus Games Pty. Ltd.,8/13/2002
16068,Aliens Versus Predator 2: Primal Hunt,PC,Action,Third Law Interactive,8/13/2002
4008,Street Hoops,Xbox,Sports,Black Ops Entertainment,8/12/2002
4008,Street Hoops,PlayStation 2,Sports,Black Ops Entertainment,8/12/2002
4008,Street Hoops,GameCube,Sports,Black Ops Entertainment,8/12/2002
4352,NFL Blitz 20-03,PlayStation 2,Sports,Point of View. Inc.,8/12/2002
4352,NFL Blitz 20-03,Xbox,Sports,Point of View. Inc.,8/12/2002
4352,NFL Blitz 20-03,Game Boy Advance,Sports,Point of View. Inc.,8/12/2002
4352,NFL Blitz 20-03,GameCube,Sports,Point of View. Inc.,8/12/2002
7099,Mat Hoffman's Pro BMX 2,Xbox,Action,Rainbow Studios,8/12/2002
7099,Mat Hoffman's Pro BMX 2,PlayStation 2,Action,Rainbow Studios,8/12/2002
7099,Mat Hoffman's Pro BMX 2,Game Boy Advance,Action,Rainbow Studios,8/12/2002
7099,Mat Hoffman's Pro BMX 2,GameCube,Action,Rainbow Studios,8/12/2002
15987,Madden NFL 2003,Xbox,Sports,EA Tiburon,8/12/2002
15987,Madden NFL 2003,Game Boy Advance,Sports,EA Tiburon,8/12/2002
15987,Madden NFL 2003,PlayStation 2,Sports,EA Tiburon,8/12/2002
15987,Madden NFL 2003,PlayStation,Sports,EA Tiburon,8/12/2002
15987,Madden NFL 2003,GameCube,Sports,EA Tiburon,8/12/2002
15987,Madden NFL 2003,PC,Sports,EA Tiburon,8/12/2002
16405,NFL GameDay 2003,PlayStation,Sports,Sony Computer Entertainment America,8/12/2002
16405,NFL GameDay 2003,PlayStation 2,Sports,Sony Computer Entertainment America,8/12/2002
18844,Beach Spikers,GameCube,Action,SEGA-AM2,8/12/2002
19601,Nancy Drew: The Secret of the Scarlet Hand,PC,Adventure,Her Interactive. Inc.,8/12/2002
21928,Touhou 06 - The Embodiment of Scarlet Devil,PC,Shoot 'Em Up,Team Shanghai Alice,8/11/2002
16897,1914: The Great War,PC,Strategy,TriNode Systems,8/9/2002
14142,Farscape: The Game,PC,Action,Red Lemon Studios,8/8/2002
1146,Smuggler's Run: Warzones,GameCube,Action,Angel Studios,8/7/2002
23082,Super Robot Wars R,Game Boy Advance,Role-Playing,Banpresto Co.. Ltd.,8/2/2002
13083,Porrasturvat - Stair dismount,Mac,Simulation,tAAt,8/1/2002
13083,Porrasturvat - Stair dismount,PC,Simulation,tAAt,8/1/2002
21713,NFL Fever 2003,Xbox,Football,Microsoft Game Studios,8/1/2002
22081,Car Battler Joe,Game Boy Advance,Action,Ancient,7/30/2002
2056,Enclave,PC,Action,Starbreeze Studios AB,7/29/2002
2056,Enclave,Xbox,Action,Starbreeze Studios AB,7/29/2002
2077,The Mark of Kri,PlayStation 2,Action,SCE Studios San Diego,7/29/2002
14109,Hidden Invasion,PlayStation 2,Action,Toka,7/29/2002
14109,Hidden Invasion,GameCube,Action,Toka,7/29/2002
17476,Cramgene,PC,Strategy,Yamisoft Entertainment Inc.,7/29/2002
3887,Dora the Explorer: Lost City Adventure,Mac,Adventure,Stunt Puppy Entertainment. Inc.,7/27/2002
3887,Dora the Explorer: Lost City Adventure,PC,Adventure,Stunt Puppy Entertainment. Inc.,7/27/2002
24883,Custom Robo GX,Game Boy Advance,Action,Noise,7/27/2002
15339,When Clones Attack!,PC,Action,Midnight Synergy,7/26/2002
708,Onefog Xonix,PC,Action,Onefog Games,7/25/2002
8316,Crazy Taxi 3: High Roller,Xbox,Driving/Racing,Hitmaker,7/24/2002
8316,Crazy Taxi 3: High Roller,PC,Driving/Racing,Hitmaker,7/24/2002
8316,Crazy Taxi 3: High Roller,Arcade,Driving/Racing,Hitmaker,7/24/2002
2714,C-12: Final Resistance,PlayStation,Action,SCE Studio Cambridge,7/22/2002
9305,NCAA Football 2003,Xbox,Sports,EA Tiburon,7/20/2002
9305,NCAA Football 2003,PlayStation 2,Sports,EA Tiburon,7/20/2002
9305,NCAA Football 2003,GameCube,Sports,EA Tiburon,7/20/2002
2018,Metal Slug 4,Xbox,Action,MEGA Enterprise Co.. Ltd.,7/19/2002
2018,Metal Slug 4,Neo Geo,Action,MEGA Enterprise Co.. Ltd.,7/19/2002
2018,Metal Slug 4,PlayStation 2,Action,MEGA Enterprise Co.. Ltd.,7/19/2002
13142,Prisoner of War,Xbox,Action,Wide Games,7/19/2002
13142,Prisoner of War,PC,Action,Wide Games,7/19/2002
13142,Prisoner of War,PlayStation 2,Action,Wide Games,7/19/2002
31555,Shi Shi Shindoro Mu,Xbox 360,Action-Adventure,EA Bright Light,7/19/2002
31555,Shi Shi Shindoro Mu,PlayStation 3,Action-Adventure,EA Bright Light,7/19/2002
