"id","name","name","name","original_release_date","image"
29076,"Marine Sharpshooter 4","Groove Games","First-Person Shooter","2008-07-28","http://media.giantbomb.com/uploads/1/19417/1174296-3d_msiv_thumb.gif"
20613,"Spectral Force 3","Neverland","Role-Playing","2008-07-29","http://media.giantbomb.com/uploads/0/3/175873-spectral_force_thumb.jpg"
20619,"New International Track & Field","Sumo Digital Ltd.","Sports","2008-07-29","http://media.giantbomb.com/uploads/0/1013/432101-61xratz2gil._ss500__thumb.jpg"
20678,"Soul Calibur IV","Basiscape","Fighting","2008-07-29","http://media.giantbomb.com/uploads/1/14030/824082-sciv_cover_thumb.jpg"
20931,"Puzzler Collection","Destination Software, Inc.","Puzzle","2008-07-29","http://media.giantbomb.com/uploads/0/3/175882-picture_1_thumb.png"
22127,"Art of Murder: FBI Confidential","CITY interactive","Adventure","2008-07-29","http://media.giantbomb.com/uploads/1/12384/304323-1210522787215_thumb.jpg"
25038,"Uno","Gameloft S.A.","Card Game","2008-07-29","http://media.giantbomb.com/uploads/0/3715/856597-uno_iphone_2_300x200_thumb.png"
21167,"Geometry Wars: Retro Evolved 2","Bizarre Creations","Dual-Joystick Shooter","2008-07-30","http://media.giantbomb.com/uploads/0/30/840245-cboxgeometrywarsretroevolved2_thumb.jpg"
21181,"PixelJunk Eden","Q-Games Ltd.","Puzzle","2008-07-31","http://media.giantbomb.com/uploads/0/172/177075-pixeljunk_eden_logo_thumb.jpg"
22565,"American McGee's Grimm","Spicy Horse","Action","2008-07-31","http://media.giantbomb.com/uploads/0/30/421582-grimmlogo_lowres_thumb.jpg"
23335,"Moenikki","Puzzlebox","Adventure","2008-07-31","http://media.giantbomb.com/uploads/0/112/559944-puz_012_thumb.jpg"
24090,"Kanokon: Esuii","5pb.","Adventure","2008-07-31","http://media.giantbomb.com/uploads/0/238/747027-kanokon_regular_thumb.png"
7210,"Legend: Hand of God","Master Creating","Action","2008-08-01","http://media.giantbomb.com/uploads/0/628/354959-hand_of_god_thumb.jpg"
24285,"Battle Rage: The Robot Wars","Destan Entertainment","Action","2008-08-01","http://media.giantbomb.com/uploads/1/14755/777807-front_cover_thumb.jpg"
22873,"3-D Vector Pong","Gyrocade","Tennis","2008-08-02","http://media.giantbomb.com/uploads/1/15278/466445-picture_1_thumb.png"
28022,"Sol Free Solitaire","Smallware LLC","Card Game","2008-08-03","http://media.giantbomb.com/uploads/0/1992/1123835-solfree_thumb.jpg"
22678," Summer Athletics ","49Games GmbH","Sports","2008-08-04","http://media.giantbomb.com/uploads/1/11296/423754-summer_athletes_thumb.jpg"
22773,"Wild West Guns","Gameloft S.A.","Shooter","2008-08-04","http://media.giantbomb.com/uploads/0/1668/441926-screen_wildwest_thumb.jpg"
23233,"Eschalon: Book I","Basilisk Games","Role-Playing","2008-08-04","http://media.giantbomb.com/uploads/1/14214/545855-e1_thumb.jpg"
27020,"Foreign Legion: Buckets of Blood","Sakari Games","Action","2008-08-04","http://media.giantbomb.com/uploads/0/2470/1072219-foreign_legion_cover_thumb.png"
9778,"B-Boy","FreeStyleGames Ltd.","Action","2008-08-05","http://media.giantbomb.com/uploads/0/3611/213055-932388_98826_front_thumb.jpg"
20940,"Brothers in Arms: Double Time","Gearbox Software LLC","First-Person Shooter","2008-08-05","http://media.giantbomb.com/uploads/0/3/175884-brothers_thumb.jpg"
20941,"Monster Madness: Grave Danger","Psyonix Studios","Shooter","2008-08-05","http://media.giantbomb.com/uploads/0/24/175923-933093_75667_front_thumb.jpg"
20942,"Little League World Series","Now Production Co., Ltd.","Baseball","2008-08-05","http://media.giantbomb.com/uploads/0/3/175874-littleleague2008_thumb.jpg"
20943,"Margot's Word Brain","Slam Software","Educational","2008-08-05","http://media.giantbomb.com/uploads/0/24/175922-margo_wii_thumb.jpg"
21036,"Professor Brainium's Games","FRONTLINE Studios, Inc.","Puzzle","2008-08-05","http://media.giantbomb.com/uploads/0/24/175918-simg_t_og33534ibbsb_thumb.jpg"
21041,"Quick Yoga Training","Ubisoft Entertainment","Educational","2008-08-05","http://media.giantbomb.com/uploads/0/3/175885-yoga_thumb.jpg"
21606,"Crash Time: Autobahn Pursuit","Synetic GmbH","Driving/Racing","2008-08-05","http://media.giantbomb.com/uploads/0/5327/564346-crash_time_thumb.jpg"
25562,"Mystery Mansion Pinball","Gameloft S.A.","Pinball","2008-08-05","http://media.giantbomb.com/uploads/1/14976/926981-mm1bx6_thumb.jpg"
20716,"Braid","Number None Inc","Puzzle","2008-08-06","http://media.giantbomb.com/uploads/8/87209/1331143-braid_box_thumb.png"
27926,"Tiger Woods PGA Tour 09 All-Play","EA Tiburon","Golf","2008-08-06","http://media.giantbomb.com/uploads/0/1992/1114886-tigerwoodswii_thumb.jpg"
30730,"Gang Garrison 2","Bug-Byte Software Ltd.","Puzzle","2008-08-07","http://media.giantbomb.com/uploads/8/83777/1330256-header_thumb.png"
25290,"Fate:  Undiscovered Realms","WildTangent, Inc.","Role-Playing","2008-08-08","http://media.giantbomb.com/uploads/0/2966/885491-2700942941_73577b47f8_thumb.jpg"
20587,"Strong Bad's Cool Game for Attractive People Episode 1: Homestar Ruiner","Telltale Games","Adventure","2008-08-11","http://media.giantbomb.com/uploads/0/4938/572006-ruinerlogo_thumb.png"
16489,"Sinking Island","White Birds Productions","Adventure","2008-08-12","http://media.giantbomb.com/uploads/0/2593/424648-6699_thumb.jpg"
20480,"Bangai-O Spirits","Treasure","Shooter","2008-08-12","http://media.giantbomb.com/uploads/0/24/220223-bangai_o_spirits_fob_final_thumb.jpg"
20612,"Space Siege","Gas Powered Games","Action","2008-08-12","http://media.giantbomb.com/uploads/0/4963/306219-spacesiegeboxart_thumb.jpg"
20711,"Madden NFL 09","EA Tiburon","Sports","2008-08-12","http://media.giantbomb.com/uploads/0/628/231792-madden_09_thumb.jpg"
20990,"Line Rider 2: Unbound","inXile Entertainment, Inc.","Puzzle","2008-08-12","http://media.giantbomb.com/uploads/0/24/175927-945247_100308_front_thumb.jpg"
21043,"Imagine Teacher","Ubisoft Entertainment","Minigame Collection","2008-08-12","http://media.giantbomb.com/uploads/0/3715/778801-imteds0f_thumb.jpg"
21723,"Elebits: The Adventures of Kai and Zero","Konami Corporation","Action-Adventure","2008-08-12","http://media.giantbomb.com/uploads/0/9038/843328-elebitsds_thumb.jpg"
22683,"Madden NFL 09 All-Play","Electronic Arts","Football","2008-08-12","http://media.giantbomb.com/uploads/0/8952/508427-front_thumb.jpg"
27517,"Chalkboard Sports Baseball","D2C Games","Baseball","2008-08-12","http://media.giantbomb.com/uploads/0/4647/1091407-logo_thumb.jpg"
20483,"Bionic Commando Rearmed","GRIN","Action","2008-08-13","http://media.giantbomb.com/uploads/1/13154/1019608-gb_thumb.png"
22987,"Fable II Pub Games","Lionhead Studios Ltd.","Trivia/Board Game","2008-08-13","http://media.giantbomb.com/uploads/1/12537/843829-cboxfable2pubgames_thumb.jpg"
20807,"Baseball Mogul 2009","Sports Mogul Inc.","Baseball","2008-08-15","/images/unknown.jpg"
31115,"Strip Fighter IV","Game Freak, Inc.","Action-Adventure","2008-08-17","http://media.giantbomb.com/uploads/5/59190/1359405-d_d0011650pr_thumb.jpg"
24074,"Midnight Pool","Gameloft S.A.","Sports","2008-08-18","http://media.giantbomb.com/uploads/0/2338/739024-ruvlyyd9fhh9eo_3vawlrfnfyp4mmjse_thumb.jpg"
20499,"Too Human","Silicon Knights, Inc.","Action","2008-08-19","http://media.giantbomb.com/uploads/1/14030/824182-toohuman_cover_thumb.jpg"
20946,"Defendin' de Penguin","Crave Entertainment","Strategy","2008-08-19","http://media.giantbomb.com/uploads/0/24/175932-950885_108120_front_thumb.jpg"
20947,"Rebel Raiders: Operation Nighthawk","Kando Games","Flight Simulator","2008-08-19","http://media.giantbomb.com/uploads/0/24/175937-942050_93095_front_thumb.jpg"
21048,"Commando Steel Disaster","ManaSoft","Shooter","2008-08-19","http://media.giantbomb.com/uploads/0/28/567456-07packageillustrationv3_cropped_small_thumb.jpg"
21979,"The Cheetah Girls: Passport for Stardom","Handheld Games","Music/Rhythm","2008-08-19","http://media.giantbomb.com/uploads/0/3009/274676-cheetah_girl_ds_box_art_thumb.jpg"
23193,"Perfect World International","Perfect World Entertainment","MMORPG","2008-08-19","http://media.giantbomb.com/uploads/0/2352/535808-ssssssssss_thumb.jpg"
25616,"Youkoso Hitsuji-Mura","Success Corp.","Simulation","2008-08-19","http://media.giantbomb.com/uploads/0/112/935727-hituji16_thumb.jpg"
31614,"Shepherd's Crossing","A.C.R.O.N.Y.M. Games","Platformer","2008-08-19","http://media.giantbomb.com/uploads/0/3948/1399877-shepherds__article_image_thumb.jpg"
21093,"Galaga Legions","Namco Bandai Games Inc.","Shoot 'Em Up","2008-08-20","http://media.giantbomb.com/uploads/1/13154/868694-gb_thumb.png"
21115,"Ratchet & Clank Future: Quest for Booty","Insomniac Games","Adventure","2008-08-21","http://media.giantbomb.com/uploads/0/2689/693247-q4b_thumb.jpg"
24349,"Harukanaru Toki no Naka de: Yume no Ukihashi","KOEI Co., Ltd.","Adventure","2008-08-21","http://media.giantbomb.com/uploads/0/112/787054-front_thumb.jpg"
27974,"Memories Off 6: T-Wave","5pb.","Adventure","2008-08-21","http://media.giantbomb.com/uploads/0/4647/1164080-mem_thumb.jpg"
23642,"Quest for Glory II: Trial by Fire VGA","AGD Interactive","Adventure","2008-08-24","http://media.giantbomb.com/uploads/0/3102/612969-qfg2poster_thumb.png"
20948,"Mario Super Sluggers","Namco Bandai Games Inc.","Baseball","2008-08-25","http://media.giantbomb.com/uploads/0/495/292176-mariosupersluggers_thumb.png"
23508,"Helix","Ghostfire Games","Music/Rhythm","2008-08-25","http://media.giantbomb.com/uploads/1/17383/589371-helixtitle_thumb.jpg"
19956,"Falling Stars","Ivolgamus UAB","Role-Playing","2008-08-26","http://media.giantbomb.com/uploads/1/18199/611358-fastp2001_thumb.jpg"
20832,"Tiger Woods PGA Tour 09","EA Tiburon","Sports","2008-08-26","http://media.giantbomb.com/uploads/5/57502/1176229-tiger_woods_pga_tour_09_535094_thumb.jpg"
20836,"Tales of Vesperia","Namco Tales Studio Ltd.","Role-Playing","2008-08-26","http://media.giantbomb.com/uploads/0/112/395043-tov_cover_thumb.jpg"
20936,"Ferrari Challenge Trofeo Pirelli","Eutechnyx Limited","Driving/Racing","2008-08-26","http://media.giantbomb.com/uploads/0/24/175967-55555_thumb.jpg"
20939,"Disgaea 3: Absence of Justice","Nippon Ichi Software Inc.","Role-Playing","2008-08-26","http://media.giantbomb.com/uploads/0/24/175968-disgaea3_thumb.jpg"
21053,"Picto Image","Sega","Puzzle","2008-08-26","http://media.giantbomb.com/uploads/0/28/567544-pictoimageds_esrb01boxart_160w_thumb.jpg"
21054,"The Sims 2 Apartment Pets","Maxis Software","Simulation","2008-08-26","http://media.giantbomb.com/uploads/0/28/567545-180792b_thumb.jpg"
21055,"Harvest Moon: Island of Happiness","Marvelous Interactive","Simulation","2008-08-26","http://media.giantbomb.com/uploads/0/28/567547-180301b_thumb.jpg"
21056,"My Chinese Coach","Sensory Sweep Studios","Educational","2008-08-26","http://media.giantbomb.com/uploads/0/24/175976-51bc26fcd8l_ss500__thumb.jpg"
22210,"The Sims 2: Apartment Life","EA Games","Simulation","2008-08-26","http://media.giantbomb.com/uploads/1/14025/390563-335312ps_500h_thumb.jpg"
22537,"Vampire Rain: Altered Species","Artoon Co., Ltd.","Action","2008-08-26","http://media.giantbomb.com/uploads/0/5343/397903-altered_species_thumb.jpg"
22672,"Digimon World Championship","epics","Role-Playing","2008-08-26","http://media.giantbomb.com/uploads/1/11296/424785-digimon_world_championship_thumb.jpg"
23517,"GTR Evolution","SimBin Development Team AB","Driving/Racing","2008-08-26","http://media.giantbomb.com/uploads/1/14487/589577-4986234x_thumb.jpg"
23526,"GTR: Evolution","SimBin Development Team AB","Driving/Racing","2008-08-26","http://media.giantbomb.com/uploads/0/3665/590024-boxdn0_thumb.jpg"
23726,"Outcry","Phantometry Interactive","Adventure","2008-08-26","http://media.giantbomb.com/uploads/0/8191/634399-outcry_thumb.jpg"
26472,"DT Racer Refueled","Axis Entertainment ","Driving/Racing","2008-08-26","http://media.giantbomb.com/uploads/0/4647/1026636-cover02_thumb.jpg"
20733,"Castle Crashers","The Behemoth","Brawler","2008-08-27","http://media.giantbomb.com/uploads/8/87209/1331136-ccrasher_box_thumb.png"
23596,"Penumbra: Requiem","Frictional Games","Puzzle","2008-08-27","http://media.giantbomb.com/uploads/0/9117/608933-dd_pr_thumb.jpg"
30781,"Farm Frenzy 2","Fupac","Fighting","2008-08-27","http://media.giantbomb.com/uploads/0/3661/1332015-header__9__thumb.jpg"
21513,"The Last Guy","SCE Japan Studio","Action","2008-08-28","http://media.giantbomb.com/uploads/0/4112/211646-lastguy_thumb.jpg"
23802,"Neon Genesis Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku","BROCCOLI Co., Ltd.","Adventure","2008-08-28","http://media.giantbomb.com/uploads/0/3715/656436-me0000977240_2_thumb.jpg"
23806,"To Love-Ru: Waku Waku! Rinkangakkou-Hen","Marvelous Interactive","Adventure","2008-08-28","http://media.giantbomb.com/uploads/1/14755/659101-front_cover_thumb.jpg"
26943,"Children of the Nile: Alexandria","Tilted Mill Entertainment","Strategy","2008-08-28","http://media.giantbomb.com/uploads/1/13686/1046816-0000005171.1024x768_thumb.jpg"
31298,"Urban Brawl","Million Co.","Action","2008-08-28","http://media.giantbomb.com/uploads/8/87209/1379084-urbanbrawl_box_thumb.png"
22024,"Euro Truck Simulator","SCS Software","Simulation","2008-08-29","http://media.giantbomb.com/uploads/0/1379/282488-box_mockup_thumb.jpg"
23725,"Prison Tycoon 4: SuperMax","ValuSoft, Inc.","Strategy","2008-08-29","http://media.giantbomb.com/uploads/0/4647/1048825-tycoon4_thumb.jpg"
20697,"Mercenaries 2: World in Flames","Pandemic Studios","Action-Adventure","2008-08-31","http://media.giantbomb.com/uploads/1/14030/824173-mercenaries_cover_thumb.jpg"
22044,"From the Abyss","Sonic Powered","Action","2008-08-31","http://media.giantbomb.com/uploads/0/3715/613987-3581_thumb.png"
23996,"Gravitron 2","Castle Software","Shooter","2008-08-31","http://media.giantbomb.com/uploads/1/14976/915144-gravitron2_2009_03_04_02_17_25_59_thumb.png"
20793,"Warhammer: Battle March","Black Hole Entertainment","Action","2008-09-01","http://media.giantbomb.com/uploads/0/24/175977-942883_9512222299_front_thumb.jpg"
21024,"Igor: The Game","Legacy Interactive Inc.","Action","2008-09-01","http://media.giantbomb.com/uploads/1/14091/615171-1_thumb.jpg"
23685,"My Aquarium","Hudson Entertainment, Inc.","Simulation","2008-09-01","http://media.giantbomb.com/uploads/0/3596/624906-myaquarium019_thumb.jpg"
20682,"Viva Piñata: Trouble in Paradise ","Rare, Ltd.","Strategy","2008-09-02","http://media.giantbomb.com/uploads/0/495/626078-946126_102391_front_thumb.jpg"
20818,"Infinite Undiscovery","tri-Ace Inc.","Role-Playing","2008-09-02","http://media.giantbomb.com/uploads/0/1134/179103-infinite_undiscovery_na_cover_thumb.jpg"
20837,"NFL Head Coach 09","EA Tiburon","Sports","2008-09-02","http://media.giantbomb.com/uploads/0/24/175983-945118_100045_front_thumb.jpg"
20930,"FaceBreaker","EA Canada","Boxing","2008-09-02","http://media.giantbomb.com/uploads/0/118/626257-facebreakercover_thumb.png"
20934,"NHL 2K9","Visual Concepts","Hockey","2008-09-02","http://media.giantbomb.com/uploads/0/3/175893-nhl2k9_thumb.jpg"
24477,"Rapala's Fishing Frenzy ","Fun Labs","Fishing","2008-09-02","http://media.giantbomb.com/uploads/0/8168/809075-946132_102050_front_thumb.jpg"
24478,"Rapala Fishing Frenzy 2009","Fun Labs","Fishing","2008-09-02","http://media.giantbomb.com/uploads/0/8168/809126-946131_102049_front_thumb.jpg"
27922,"Touch Darts","Full Fat Productions Ltd.","Sports","2008-09-02","http://media.giantbomb.com/uploads/0/1992/1114862-touchdarts_f_thumb.gif"
20563,"Pirates vs. Ninjas Dodgeball","SouthPeak Interactive, LLC","Sports","2008-09-03","http://media.giantbomb.com/uploads/1/14735/963919-pvn_thumb.jpg"
20833,"Shred Nebula","CrunchTime Games Inc.","Dual-Joystick Shooter","2008-09-03","http://media.giantbomb.com/uploads/2/29894/895751-shred_nebula_cover_584x800_thumb.jpg"
22973,"Gin Rummy","Sierra Online","Card Game","2008-09-03","http://media.giantbomb.com/uploads/8/87209/1388130-cboxginrummy_thumb.jpg"
23948,"Zettai Karen Children DS: Dai-4 no Children","Konami Corporation","Adventure","2008-09-03","http://media.giantbomb.com/uploads/0/112/703694-front_thumb.jpg"
31992,"4 Elements","Amusement Vision, Ltd.","Shooter","2008-09-03","http://media.giantbomb.com/uploads/0/4344/1432023-header_thumb.jpg"
32336,"Akrasia","Runic Games","MMORPG","2008-09-03","http://media.giantbomb.com/uploads/6/60115/1477702-title_screen_thumb.jpg"
22599,"Reel Deal Slots Black Beards Revenge","Phantom EFX","Simulation","2008-09-04","http://media.giantbomb.com/uploads/1/11986/404021-blackbeard_thumb.jpg"
22963,"WSC Real 08: World Snooker Championship","Blade Interactive Studios Ltd.","Billiards","2008-09-05","http://media.giantbomb.com/uploads/0/3715/810783-945057_99944_front_thumb.jpg"
25317,"Rain Drops","UFO Interactive Games, Inc.","Action","2008-09-05","http://media.giantbomb.com/uploads/0/2714/888434-rainingdropshallelujah_thumb.jpg"
25892,"DT Carnage ","Axis Entertainment ","Driving/Racing","2008-09-06","http://media.giantbomb.com/uploads/1/14755/955762-front_cover_thumb.jpg"
14139,"Spore","Maxis Software","Strategy","2008-09-07","http://media.giantbomb.com/uploads/0/9165/235809-spore_thumb.jpg"
21060,"Spore Creatures","Maxis Software","Simulation","2008-09-07","http://media.giantbomb.com/uploads/0/24/175991-dsboxart_thumb.jpg"
6797,"Cho Aniki","Masaya","Action","2008-09-08","http://media.giantbomb.com/uploads/0/3715/711387-chantu0f_thumb.jpg"
20955,"Ten Pin Alley 2","Other Ocean Interactive","Bowling","2008-09-08","http://media.giantbomb.com/uploads/0/28/584398-ten_pin_alley_2wii1boxart_160w_thumb.jpg"
21061,"Mystery Case Files: MillionHeir","Big Fish Games, Inc","Adventure","2008-09-08","http://media.giantbomb.com/uploads/1/14487/342481-133490e_thumb.jpg"
21062,"Viva Piñata: Pocket Paradise","Rare, Ltd.","Simulation","2008-09-08","http://media.giantbomb.com/uploads/0/1212/590027-vppocket_cover_thumb.jpg"
21064,"Lock's Quest","5th Cell Media","Real-Time Strategy","2008-09-08","http://media.giantbomb.com/uploads/0/24/229650-lq_ds_fob_rgb_thumb.jpg"
25382,"Real Football 2009","Gameloft S.A.","Soccer","2008-09-08","http://media.giantbomb.com/uploads/0/1099/896429-rf1_thumb.png"
13147,"Yakuza 2","Amusement Vision, Ltd.","Action-Adventure","2008-09-09","http://media.giantbomb.com/uploads/0/9620/208376-yakuza2cover_thumb.jpg"
16675,"The Price is Right","Ludia Inc.","Simulation","2008-09-09","http://media.giantbomb.com/uploads/0/9038/1378611-pricewii_thumb.jpg"
20469,"TNA iMPACT!","Midway Studios Los Angeles","Wrestling","2008-09-09","http://media.giantbomb.com/uploads/1/14030/824181-tna_cover_thumb.jpg"
20830,"Zoids Assault ","SEM&O","Strategy","2008-09-09","http://media.giantbomb.com/uploads/0/2352/222570-zoids_assault_360_ntsc_thumb.jpg"
21063,"Hell's Kitchen","Ludia Inc.","Simulation","2008-09-09","http://media.giantbomb.com/uploads/0/24/176024-943805_97293_front_thumb.jpg"
21129,"Active Life: Outdoor Challenge","Namco Bandai Games Inc.","Puzzle","2008-09-09","http://media.giantbomb.com/uploads/0/24/176028-945858_101656577777808_front_thumb.jpg"
22680,"Air Traffic Chaos","Interchannel, Ltd.","Strategy","2008-09-09","http://media.giantbomb.com/uploads/1/11296/423910-air_traffic_chaos_thumb.jpg"
23310,"Family Trainer","Namco Bandai Games Inc.","Minigame Collection","2008-09-09","http://media.giantbomb.com/uploads/0/176/553344-logo_thumb.jpg"
23331,"Romance of the Three Kingdoms XI","KOEI Co., Ltd.","Simulation","2008-09-09","http://media.giantbomb.com/uploads/0/176/553342-logo_thumb.jpg"
24874,"Line Rider iRide","inXile Entertainment, Inc.","Platformer","2008-09-09","http://media.giantbomb.com/uploads/0/216/839774-3_thumb.jpg"
24885,"Reign of Swords","Punchline","Action","2008-09-09","http://media.giantbomb.com/uploads/0/216/841076-1_thumb.jpg"
21320,"NHL 09","HB Studios","Hockey","2008-09-10","http://media.giantbomb.com/uploads/0/827/186039-946759_103152_front_thumb.jpg"
21852,"Shotest Shogi","AI Factory Limited","Trivia/Board Game","2008-09-10","http://media.giantbomb.com/uploads/0/7464/923142-shotesshogicover_thumb.jpg"
27563,"Block Breaker Deluxe 2","Gameloft S.A.","Block-Breaking","2008-09-10","/images/unknown.jpg"
20714,"Rock Band 2","Harmonix Music Systems, Inc.","Music/Rhythm","2008-09-14","http://media.giantbomb.com/uploads/0/8168/963183-rb2_box_thumb.jpg"
21302,"S.T.A.L.K.E.R.: Clear Sky","GSC Game World","First-Person Shooter","2008-09-15","http://media.giantbomb.com/uploads/0/1799/185122-46480766_thumb.jpg"
23066,"Strong Bad's Cool Game for Attractive People Episode 2: Strong Badia The Free","Telltale Games","Adventure","2008-09-15","http://media.giantbomb.com/uploads/0/4938/603563-badia_thumb.png"
23813,"Domino Master","TikGames, LLC","Card Game","2008-09-15","http://media.giantbomb.com/uploads/1/14755/838539-front_cover_thumb.jpg"
27075,"BC Kings","Mascot Entertainment","Real-Time Strategy","2008-09-15","http://media.giantbomb.com/uploads/0/8956/1059487-header_thumb.jpg"
20626,"Star Wars: The Force Unleashed","LucasArts Entertainment Company LLC","Action-Adventure","2008-09-16","http://media.giantbomb.com/uploads/0/628/235514-swfu_final_thumb.jpg"
20630,"Dance Dance Revolution X","Konami Corporation","Music/Rhythm","2008-09-16","http://media.giantbomb.com/uploads/1/19484/680562-950955_108228_front_thumb.jpg"
20631,"Dance Dance Revolution HOTTEST PARTY 2","Konami Computer Entertainment Tokyo","Music/Rhythm","2008-09-16","http://media.giantbomb.com/uploads/1/15222/856924-ddr_thumb.jpg"
20929,"Harvest Moon: Tree of Tranquility","Marvelous Interactive","Simulation","2008-09-16","http://media.giantbomb.com/uploads/0/24/175919-933022_75584_front_thumb.jpg"
20957,"Pure","Black Rock Studio","Driving/Racing","2008-09-16","http://media.giantbomb.com/uploads/1/13154/1090553-gb_thumb.png"
21140,"We Cheer","Namco Bandai Games Inc.","Music/Rhythm","2008-09-16","http://media.giantbomb.com/uploads/0/3715/777604-wechwi0f_thumb.jpg"
21192,"Mount & Blade","Taleworlds","Adventure","2008-09-16","http://media.giantbomb.com/uploads/0/1897/239111-mb_box_thumb.jpg"
22133,"Armored Core: for Answer","FromSoftware, Inc.","Shooter","2008-09-16","http://media.giantbomb.com/uploads/0/4865/852976-944262_109586_front_thumb.jpg"
22812,"Battle Fantasia","Arc System Works Co., Ltd.","Fighting","2008-09-16","http://media.giantbomb.com/uploads/1/11296/465030-battle_fantasia___xbox_360_thumb.jpg"
24409,"Bratz Ponyz 2","Neko Entertainment","Simulation","2008-09-16","http://media.giantbomb.com/uploads/0/495/796940-4513_5_thumb.jpg"
28237,"Animal Paradise","Empire Interactive Entertainment","Simulation","2008-09-16","http://media.giantbomb.com/uploads/0/7464/1144580-cjyiel38ozmsrzz5vcygf3atsxp0j2tr_thumb.jpg"
21230,"Crysis Warhead","Crytek GmbH","First-Person Shooter","2008-09-17","http://media.giantbomb.com/uploads/0/6772/199298-crysis_warhead_boxart_thumb.jpg"
23747,"Peggle Nights","PopCap Games, Inc.","Block-Breaking","2008-09-17","http://media.giantbomb.com/uploads/0/3520/668228-nights_title_screen_thumb.jpg"
13702,"Red Baron Arcade","Stainless Games Ltd.","Action","2008-09-18","http://media.giantbomb.com/uploads/0/495/608614-red_baron_arcade_490_thumb.jpg"
20666,"Warhammer Online: Age of Reckoning","BioWare Mythic","MMORPG","2008-09-18","http://media.giantbomb.com/uploads/0/5317/540642-packfront_thumb.gif"
20792,"Warriors Orochi 2","Omega Force","Action","2008-09-18","http://media.giantbomb.com/uploads/1/11296/425699-warriors_orochi_2_thumb.jpg"
29454,"PictoImage","Sega","Puzzle","2008-09-18","http://media.giantbomb.com/uploads/5/57282/1218043-946849_103361_front_thumb.jpg"
20549,"Naruto: Path of the Ninja 2","Tomy","Role-Playing","2008-09-19","http://media.giantbomb.com/uploads/0/24/256725-potn2_fob_art_thumb.jpg"
21649,"Multiwinia","Introversion Software Limited","Real-Time Strategy","2008-09-19","http://media.giantbomb.com/uploads/0/8553/223591-full_multiwinia_thumb.jpg"
27201,"BOULE & BILL : Holiday time!","Artefacts Studio","Adventure","2008-09-19","http://media.giantbomb.com/uploads/0/4647/1069372-ds_packaging_frabb_thumb.jpg"
20646,"de Blob","Helixe","Puzzle","2008-09-22","http://media.giantbomb.com/uploads/0/25/176074-de_blob_us_thumb.jpg"
20779,"Sid Meier's Civilization IV: Colonization","Firaxis Games","Strategy","2008-09-22","http://media.giantbomb.com/uploads/0/1570/561240-civ4col01_thumb.jpg"
20933,"Baja: Edge of Control ","2XL Games","Driving/Racing","2008-09-22","http://media.giantbomb.com/uploads/1/13154/970418-gb_thumb.png"
20960,"SimCity Creator","Hudson Entertainment, Inc.","Simulation","2008-09-22","http://media.giantbomb.com/uploads/0/24/176038-946582_108154_simfront_thumb.jpg"
20963,"Wario Land: Shake It!","Good Feel","Adventure","2008-09-22","http://media.giantbomb.com/uploads/0/904/189218-wario_land_shake_it_thumb.jpg"
20975,"Mega Man 9","Inti Creates Co., Ltd.","Platformer","2008-09-22","http://media.giantbomb.com/uploads/0/8124/562580-megaman9boxart_thumb.jpg"
21074,"My Little Pony Pinkie Pie's Party","ValuSoft, Inc.","Adventure","2008-09-22","http://media.giantbomb.com/uploads/1/11419/738878-pinkiepiespart_thumb.jpg"
21077,"Brain Quest Grades 3 & 4","Electronic Arts","Educational","2008-09-22","http://media.giantbomb.com/uploads/0/24/176041-949393_20080623_sc5ggggreen001_thumb.jpg"
21078,"Brain Quest Grades 5 & 6","Electronic Arts","Educational","2008-09-22","http://media.giantbomb.com/uploads/0/24/176042-949393_20080623_screggggggggen002_thumb.jpg"
23879,"PLÄTTCHEN twist ‘n’ paint","Bplus","Puzzle","2008-09-22","http://media.giantbomb.com/uploads/1/14755/680622-titlescreen_thumb.jpg"
20575,"Samba de Amigo","Gearbox Software LLC","Music/Rhythm","2008-09-23","http://media.giantbomb.com/uploads/0/3715/813945-sadawi0f_thumb.jpg"
20822,"Lego Batman: The Video Game","Traveller's Tales Ltd.","Brawler","2008-09-23","http://media.giantbomb.com/uploads/0/4938/846313-legobatman_thumb.png"
20834,"Brothers in Arms: Hell's Highway","Gearbox Software LLC","First-Person Shooter","2008-09-23","http://media.giantbomb.com/uploads/0/628/266859-brother_in_arms_hell_highway_final_thumb.jpg"
20925,"Cabela's Dangerous Hunts 2009","Fun Labs","Sports","2008-09-23","http://media.giantbomb.com/uploads/2/21956/776254-13193_thumb.jpg"
20926,"Buzz! Quiz TV","Relentless Software Ltd","Trivia/Board Game","2008-09-23","http://media.giantbomb.com/uploads/0/9252/651489-942971_95356_front_thumb.jpg"
21052,"Time Hollow","Tenky","Adventure","2008-09-23","http://media.giantbomb.com/uploads/0/24/175973-943349_96208_front_thumb.jpg"
21079,"Dinosaur King","Climax Entertainment","Strategy","2008-09-23","http://media.giantbomb.com/uploads/0/25/175995-180752b_thumb.jpg"
21081,"Shaun the Sheep","ART Co., Ltd.","Adventure","2008-09-23","http://media.giantbomb.com/uploads/0/25/175992-shaun_thumb.jpg"
